3.308277804489868412e+00,-6.774717474376060755e-01,1.573730050920319590e+00,-4.808967381006341579e-01,-3.960110225467554368e-02,3.337277198908467080e-02,4.333848968247607653e-02,-2.071683552724389726e-02,-4.369371579067271583e-02,-2.044946478287410219e-01,-3.252641641201967776e-02,-1.008841342539850208e-02,-1.930135278285183276e-02,1.853141161746736654e-03,-1.349284479567017248e-03,2.394616931967383927e-03,1.277373824006583503e-03,1.988197521306522830e-04,1.381488018704784063e-02,-7.844970894599789801e-03,-3.575316474419647922e-03,1.427464636173239338e-03,1.378401674869227361e-04,-2.611143147897808381e-04,-7.076633097823255281e-04,-2.080768883512868102e-04,-9.938885085771995143e-05,7.543698401158566158e-06,1.472012918771279516e-05,-1.095042793401541578e-04,2.990506869624941916e-04,-2.957417116394925327e-04,1.123814418022478826e-04,-7.645568473173252472e-04,-2.006089002188071735e-04,7.702218730717795558e-05,1.711995906069491147e-05,7.910661158249537861e-06,3.311253276563549952e-06,1.904656317401956511e-05,-2.234806293667512822e-07,-9.776730058303384659e-06,2.102831559925438798e-06,5.961457671510572709e-06,1.704255948819372035e-06,-5.630530227375418750e-06,2.050805005902184286e-06,-8.750005550419576172e-06,1.758783704646459112e-06,3.039402710494978899e-06,-4.316176834617130309e-06,2.585743203508544807e-06,-7.372964344679044935e-07,1.647233628144888218e-05,3.368483748204809114e-06,-2.576820255232453727e-06,-1.505090013152049488e-06,5.629833910725245971e-07,3.755148632140700715e-07,-7.512282712389406480e-08,-3.130934365692950028e-07,2.330102842583448020e-07,1.255964488383609634e-07,1.039058464546993577e-07,1.749969268244333520e-07,2.351224302928056620e-09,-1.618409240650153791e-08,3.549231648164452579e-08,1.277535970414800381e-07,9.343260155142418810e-08,-2.896431140764210710e-08,-9.036488144396892519e-08,1.005752496522228229e-07,-1.279562153733149188e-07,-1.386667804262331494e-07,8.686599346080514650e-09,-1.255580302364023640e-07,1.745032462072138024e-07,-2.935408996429522688e-08,1.396426774040449015e-08,-7.215905824253798784e-09
3.327444368121307949e+00,-6.810971728442095641e-01,1.575235435435747178e+00,-4.816504274015526721e-01,-3.907208110793149169e-02,3.334447503424971260e-02,4.331488627507567440e-02,-2.051347188441517144e-02,-4.302344818946630262e-02,-2.012457887820181812e-01,-3.184906451007712969e-02,-9.838243394150037249e-03,-1.886402925522479013e-02,1.827064941455827131e-03,-1.302349059113958041e-03,2.338216206048552084e-03,1.221205236367338409e-03,2.063235475268793140e-04,1.316433895352558253e-02,-7.472241327997336015e-03,-3.407231282121793523e-03,1.362978931506666005e-03,1.296379022022533817e-04,-2.450327313093629555e-04,-6.736833536790014579e-04,-1.958618473134504418e-04,-9.506924127128824759e-05,6.209306629582911352e-06,1.331583087814391941e-05,-9.930747573931499733e-05,2.749073654419531901e-04,-2.696667814107017724e-04,1.038368876087080773e-04,-6.940893231152916315e-04,-1.812384427549162957e-04,6.884633738255679924e-05,1.568802578713265894e-05,7.331498576450268256e-06,2.906691297517929873e-06,1.681427821771490361e-05,-6.883357827648650673e-08,-8.500740789308194878e-06,1.856160015949875897e-06,5.181229850874380372e-06,1.574697765766019941e-06,-4.832298691291939119e-06,1.724520531832737791e-06,-7.474295382149664935e-06,1.481986342775909460e-06,2.586429917768653941e-06,-3.654832616030445624e-06,2.212125458742053574e-06,-6.333617714356087891e-07,1.397542736439761485e-05,2.864847533562420168e-06,-2.180076447009376972e-06,-1.268422112114808709e-06,4.707118975710855580e-07,3.172174740844260765e-07,-6.520306859367219765e-08,-2.657078273758661791e-07,1.997946350983798025e-07,1.056761028857267082e-07,9.265397692137522512e-08,1.398866004767573834e-07,1.906425880875139978e-09,-1.526090023448722910e-08,3.002654355363509886e-08,1.021403006687404691e-07,7.534750203624929199e-08,-2.429383613722357893e-08,-7.067660133357189789e-08,7.875955726661942879e-08,-9.996689865482411008e-08,-1.085122815908112770e-07,6.711571241477254368e-09,-9.812779653195404655e-08,1.362856973108339531e-07,-2.291395578141175449e-08,1.092429367972880261e-08,-5.660961303888267793e-09
3.315933994346583535e+00,-6.789181197672733425e-01,1.574315875716634228e+00,-4.811930647503873115e-01,-3.938747688128663854e-02,3.336157965322762708e-02,4.332865647414944898e-02,-2.063587830855076119e-02,-4.342559523419483453e-02,-2.031980685920359575e-01,-3.225679015924458326e-02,-9.988958422175550633e-03,-1.912736869976375265e-02,1.842628842360116139e-03,-1.330684322574472722e-03,2.372069004805450396e-03,1.255200418021053255e-03,2.017172497347820281e-04,1.355850104298994205e-02,-7.698110991127359200e-03,-3.509077493967942708e-03,1.402032904887703501e-03,1.346216048572681373e-04,-2.548159315215806076e-04,-6.942554342407774096e-04,-2.033024494366478772e-04,-9.768149740898169481e-05,7.034214415491818473e-06,1.417341607670794673e-05,-1.055551796376626161e-04,2.896584839896416963e-04,-2.856302153174082592e-04,1.090529796864785604e-04,-7.372650465373702805e-04,-1.931183814316457525e-04,7.387044004493643901e-05,1.656225794268405271e-05,7.683297715888048884e-06,3.156148116986376428e-06,1.819060880409173464e-05,-1.661814283578089135e-07,-9.290927567984566537e-06,2.008289005529101390e-06,5.664090492095430474e-06,1.653572752342846730e-06,-5.327834235003409136e-06,1.927440901730581579e-06,-8.266323351865945135e-06,1.654272365216556684e-06,2.867445931729190045e-06,-4.066014736656825557e-06,2.444179349046782246e-06,-6.978597362049948627e-07,1.552791731777945078e-05,3.177764975076380338e-06,-2.426977906755389824e-06,-1.415828014383890832e-06,5.283148647519664287e-07,3.534899267795127420e-07,-7.131633208284915426e-08,-2.951703232702274082e-07,2.204035705966403413e-07,1.180718983834205815e-07,9.951579689471135026e-08,1.619860649226811944e-07,2.188666085173318621e-09,-1.578013134398426054e-08,3.342675355087754152e-08,1.182751782850127720e-07,8.673052658697555373e-08,-2.720611955164820017e-08,-8.312259206291749969e-08,9.254704246767879450e-08,-1.176617336270946446e-07,-1.275722403618062550e-07,7.962119265986222771e-09,-1.154699037693462417e-07,1.604508703557244731e-07,-2.698549112639669900e-08,1.284449371689866393e-08,-6.642806908707665769e-09
3.354021655321230533e+00,-6.861203309136714168e-01,1.577288532504518503e+00,-4.826850456160192704e-01,-3.833341562797142055e-02,3.330548360164678479e-02,4.328126620418346060e-02,-2.023208710298558810e-02,-4.209317769107213253e-02,-1.967433536799693405e-01,-3.091189094087395950e-02,-9.492397856680935900e-03,-1.825917213810299145e-02,1.790692357544143793e-03,-1.237593851826382374e-03,2.259964459420345240e-03,1.143902435292741548e-03,2.165063572032964456e-04,1.226998851974639079e-02,-6.959895256935692137e-03,-3.176159321711596612e-03,1.274285372540963791e-03,1.183928980401816478e-04,-2.230124251552979830e-04,-6.269317696882608856e-04,-1.791574445937794274e-04,-8.911953950532010976e-05,4.411619006924882846e-06,1.140023068082682278e-05,-8.544465469064073393e-05,2.419901517574218203e-04,-2.341882239172560221e-04,9.217715814327738565e-05,-5.982859990167309350e-04,-1.549295824949184497e-04,5.776404096504046681e-05,1.373420171008575552e-05,6.537199261941184503e-06,2.360228544469669676e-06,1.379879422159363545e-05,1.355621680430851850e-07,-6.784939991969374945e-06,1.523037546195121772e-06,4.131350836697467166e-06,1.397420127776521914e-06,-3.761677984253503082e-06,1.287715624950780402e-06,-5.763419425198340607e-06,1.111757371051111387e-06,1.978446510017897730e-06,-2.769218362373010445e-06,1.711276003256434475e-06,-4.939059846352511496e-07,1.063196396695192947e-05,2.189942262420530028e-06,-1.649323865320247162e-06,-9.520938212999319195e-07,3.476860392023772839e-07,2.392121460680421419e-07,-5.179544955782877658e-08,-2.022560794713579302e-07,1.552195220749438831e-07,7.902420287586586767e-08,7.728134963566613003e-08,9.348666740738309500e-08,1.323884887566989521e-09,-1.389942237001173808e-08,2.271171419161721605e-08,6.832157212546818847e-08,5.144715883170780657e-08,-1.805890716133351503e-08,-4.478059410263635076e-08,5.005765787644000930e-08,-6.315550701851968540e-08,-6.884481020680288665e-08,4.118458119678480855e-09,-6.205341294870632754e-08,8.603156190570282469e-08,-1.444410812484475670e-08,6.922268851877744211e-09,-3.613162560811566948e-09
3.350080043865697466e+00,-6.853646858940800612e-01,1.576893897823453905e+00,-4.825039530087882333e-01,-3.842951085438228720e-02,3.331190424745813367e-02,4.328383131314076510e-02,-2.027549742120896004e-02,-4.222902845524863225e-02,-1.974187370001029840e-01,-3.105660425908859934e-02,-9.546501966282205931e-03,-1.835309797594580905e-02,1.795545275851881438e-03,-1.248072790383532304e-03,2.271501461527491994e-03,1.156899299070097975e-03,2.144279567553759869e-04,1.242276706344720705e-02,-7.047600609259426982e-03,-3.215653337805820817e-03,1.289338007786816880e-03,1.203909434149669742e-04,-2.269914619646012932e-04,-6.348284213326593414e-04,-1.822297085224473161e-04,-9.010844754740732210e-05,4.808816089878209521e-06,1.176550124778845408e-05,-8.819932898261519799e-05,2.482983829798744713e-04,-2.411641120932447174e-04,9.438655154713694226e-05,-6.173144956072313533e-04,-1.602191079831463694e-04,6.004662886074669387e-05,1.410568148703904290e-05,6.678602868893240840e-06,2.477442022117554155e-06,1.444433647368459361e-05,8.091569514249996597e-08,-7.170449350717362016e-06,1.594590707629239823e-06,4.365678020645802349e-06,1.429857626945862936e-06,-4.008651382395728158e-06,1.390534773406532087e-06,-6.158744169468266527e-06,1.199616077488842303e-06,2.117936745236331797e-06,-2.976976151453092356e-06,1.827408205406361175e-06,-5.259539942875646190e-07,1.141638535625145306e-05,2.347136380698167102e-06,-1.774950634201091781e-06,-1.027611908309411515e-06,3.777274797944762952e-07,2.576451517957364934e-07,-5.466705616484490715e-08,-2.171418930739521524e-07,1.654391840475236131e-07,8.533800355259302250e-08,8.019649590240707226e-08,1.057465215253960977e-07,1.487914839080894946e-09,-1.394320458224240777e-08,2.443716871740331253e-08,7.731725671679401390e-08,5.775171919158994527e-08,-1.956464124042156527e-08,-5.189045927146695991e-08,5.792145470586221312e-08,-7.327022467917831960e-08,-7.972486595897443351e-08,4.840764674524100641e-09,-7.196857574291856338e-08,9.985903547116148360e-08,-1.677209011258229410e-08,8.014291490859859479e-09,-4.170200559872050405e-09
3.318974610848203444e+00,-6.794920505910495567e-01,1.574544383619887356e+00,-4.813094807221202642e-01,-3.930201954762787414e-02,3.335716432270802168e-02,4.332464246109478390e-02,-2.060380131024016487e-02,-4.331901192160812070e-02,-2.026834639266186233e-01,-3.214996423319577135e-02,-9.949588260358925920e-03,-1.905846187250205895e-02,1.838428369556231127e-03,-1.323337175385998210e-03,2.363109595912049263e-03,1.246464849357011018e-03,2.028413351896074523e-04,1.345761241096400489e-02,-7.640328590677147001e-03,-3.483012542070797711e-03,1.392020386192137620e-03,1.333588076600400636e-04,-2.523480137197747775e-04,-6.889748727006549806e-04,-2.014342636956596103e-04,-9.700829107856401984e-05,6.838128499102313906e-06,1.396008950509640412e-05,-1.040198384126694853e-04,2.859955429755402234e-04,-2.816954814871160118e-04,1.077536679775532581e-04,-7.266542774220820233e-04,-1.902093071887329956e-04,7.264909292841337934e-05,1.634458249584469502e-05,7.594070539566899480e-06,3.096275634925649278e-06,1.786016389385657044e-05,-1.446102984217073617e-07,-9.104330006739613096e-06,1.971802019766488723e-06,5.549785334811596638e-06,1.633729784150661501e-06,-5.211902381521693606e-06,1.880294670233637055e-06,-8.081097165489256606e-06,1.614370324472952367e-06,2.801536854994679526e-06,-3.970377159063370742e-06,2.389992529137213717e-06,-6.827490119810236679e-07,1.516688124332966209e-05,3.104793881221479257e-06,-2.369756374966461299e-06,-1.381774879714164905e-06,5.151257019692101480e-07,3.450771331814719844e-07,-6.984612800631229135e-08,-2.883185501283136443e-07,2.155721594183923617e-07,1.151982043021138047e-07,9.780042598689364652e-08,1.570866128355885571e-07,2.128086101869236524e-09,-1.561058030931372631e-08,3.263761633003070539e-08,1.147095912770734749e-07,8.420663467206823682e-08,-2.653630035154286304e-08,-8.041047283059710171e-08,8.953965926973735112e-08,-1.138069967571153640e-07,-1.234168713615257928e-07,7.691389540889770338e-09,-1.116926382136156776e-07,1.551901465529637036e-07,-2.609860164787258796e-08,1.242472659652993361e-08,-6.427875003101046758e-09
3.372846848604490244e+00,-6.896602934713159661e-01,1.578590540980450152e+00,-4.833711721758248703e-01,-3.778747463076109758e-02,3.327894151572905607e-02,4.325335401562430127e-02,-2.003562166756375773e-02,-4.143068920959151746e-02,-1.935671925713933206e-01,-3.025777152279566368e-02,-9.252184859293298078e-03,-1.783788472112894305e-02,1.764016999519797853e-03,-1.193206456667643411e-03,2.204427374732835163e-03,1.091735324822318276e-03,2.227612328546541010e-04,1.167050071875269310e-02,-6.616774620785317862e-03,-3.021305753735759742e-03,1.214668037596471854e-03,1.109848427525714568e-04,-2.086172800916941128e-04,-5.954432305578846035e-04,-1.683278926243589389e-04,-8.508531201531586291e-05,3.357917135890509108e-06,1.018023254759515411e-05,-7.680214734526874532e-05,2.210776637434162112e-04,-2.119451866130963452e-04,8.472752646513138117e-05,-5.385440991322616028e-04,-1.386311657515862383e-04,5.098989291985999567e-05,1.248807828627129801e-05,6.014508464623202766e-06,2.034010666411914525e-06,1.199644440642855248e-05,2.394876491545322450e-07,-5.789778637113520560e-06,1.324334152671274856e-06,3.519832655216048600e-06,1.282220321825039422e-06,-3.151447052872000110e-06,1.042198023217325020e-06,-4.789392577602205603e-06,9.048395465359460044e-07,1.630676641302744589e-06,-2.270241686228718914e-06,1.426793167173118215e-06,-4.142162322307019195e-07,8.748245727441261721e-06,1.807791287500304378e-06,-1.352129915311618691e-06,-7.760410195671585409e-07,2.803301384149414766e-07,1.954835639915095125e-07,-4.378678599217811218e-08,-1.665058409032471598e-07,1.297066506561472821e-07,6.411142873877229142e-08,6.746965851983643958e-08,6.962869297799656465e-08,1.040865288057246651e-09,-1.267484067701829531e-08,1.860600536141010508e-08,5.103104940874791939e-08,3.913910012059984567e-08,-1.461756513054801587e-08,-3.190845473954873057e-08,3.576364520719091389e-08,-4.487112902767931288e-08,-4.910946847097585888e-08,2.846679161491727506e-09,-4.413987510790357352e-08,6.110146375578467959e-08,-1.023832704727389853e-08,4.921972112867378790e-09,-2.586737844756381577e-09
3.368770522516258747e+00,-6.888908086549255794e-01,1.578283680703194358e+00,-4.832149469539332443e-01,-3.790196554331462520e-02,3.328486469744140058e-02,4.325872360912288994e-02,-2.007863232430808637e-02,-4.157356254685438957e-02,-1.942571057511939814e-01,-3.040101049406954831e-02,-9.304980281491324196e-03,-1.793028356029860437e-02,1.769644654519047806e-03,-1.203060805820208023e-03,2.216436938163106676e-03,1.103455143747759937e-03,2.212505791663356425e-04,1.180587292747161884e-02,-6.694308443342258247e-03,-3.056279783299350582e-03,1.228102034358276654e-03,1.126798745251912735e-04,-2.119304618399125983e-04,-6.025279597166371612e-04,-1.708363348817105260e-04,-8.598839596974435645e-05,3.621761337526535618e-06,1.046673926841708985e-05,-7.886521337910953194e-05,2.259977330684136143e-04,-2.172318325667776939e-04,8.647257008371209749e-05,-5.528021527552613723e-04,-1.425407292950826854e-04,5.263174656098060233e-05,1.278040574657739181e-05,6.134243089102320301e-06,2.114538987454603336e-06,1.244091141236122744e-05,2.103702155878406366e-07,-6.040968645398608547e-06,1.373412764994752511e-06,3.673683230884239315e-06,1.308859748062884965e-06,-3.307581717621257966e-06,1.105710861067435435e-06,-5.038846142673900075e-06,9.586036178654486206e-07,1.719421566631282317e-06,-2.399075958545160425e-06,1.499778677169910646e-06,-4.345654740500748403e-07,9.234617724309529541e-06,1.906078747324069234e-06,-1.429232579920440560e-06,-8.219333661220462606e-07,2.981144484257014504e-07,2.068185329861735311e-07,-4.576337780080874662e-08,-1.757362156663833108e-07,1.362131410538244825e-07,6.798297403146080775e-08,6.977148669928823210e-08,7.624780611753534387e-08,1.122958816646840718e-09,-1.289923184932817435e-08,1.966921078094818753e-08,5.584946439346483160e-08,4.254928934882551417e-08,-1.552048417563511862e-08,-3.557687302743750557e-08,3.983113289716955219e-08,-5.008508129067390513e-08,-5.472979893589302591e-08,3.213028730228439933e-09,-4.924913225455226917e-08,6.821757189950233835e-08,-1.143793244839930168e-08,5.489569084027312584e-09,-2.877337430817750175e-09
3.335594705825533524e+00,-6.826313079201957734e-01,1.575811814600978522e+00,-4.819513927892186689e-01,-3.883761921182018323e-02,3.333289531259667898e-02,4.330315461282030487e-02,-2.042816445506262860e-02,-4.273690703967905624e-02,-1.998694758734292365e-01,-3.156501868018933565e-02,-9.733840565404697567e-03,-1.868101998754394255e-02,1.815589018589055473e-03,-1.283006264024229293e-03,2.314174186005886480e-03,1.198403873486693361e-03,2.091092005034357604e-04,1.290197832046352522e-02,-7.322052553859077426e-03,-3.339457914871031465e-03,1.336901465661941880e-03,1.263852447765498495e-04,-2.387030034984444216e-04,-6.599149082008020500e-04,-1.910922718557596573e-04,-9.330744635171594331e-05,5.735886185319338804e-06,1.277650898968626936e-05,-9.547152297855431013e-05,2.656596802894312451e-04,-2.598055096320311258e-04,1.005462633921282807e-04,-6.675753716046343295e-04,-1.739957393167811117e-04,6.582805475759557351e-05,1.513727050311483580e-05,7.101799302029754291e-06,2.760661486692767008e-06,1.600778185453788360e-05,-2.072360880990553600e-08,-8.052895025128484381e-06,1.767208584638885194e-06,4.906236880548864310e-06,1.523970639238925173e-06,-4.556748605548388564e-06,1.613329181450462446e-06,-7.034323720209872954e-06,1.388179831415987942e-06,2.429457713065338864e-06,-3.428978184994574407e-06,2.083582978051196077e-06,-5.973948526988986929e-07,1.312284393174475983e-05,2.692042987050002889e-06,-2.045414090831067233e-06,-1.188555650472739034e-06,4.400625062475627125e-07,2.974064110608520828e-07,-6.161569650851850266e-08,-2.495270885922995507e-07,1.882845623120063538e-07,9.891572588793806631e-08,8.831142356627297296e-08,1.288959788556254260e-07,1.774878419583125755e-09,-1.474431746487092632e-08,2.816692783007279655e-08,9.416769841501249072e-08,6.968126280842978915e-08,-2.273017626897022581e-08,-6.470801977576101649e-08,7.213404764564584903e-08,-9.148723137397674066e-08,-9.936283176109617088e-08,6.120275007279185608e-09,-8.981983203287368517e-08,1.247214167100080262e-07,-2.096328292205962285e-08,9.997581993173576542e-09,-5.185705649612959434e-09
3.316857934400548658e+00,-6.790920743600624698e-01,1.574381542528247468e+00,-4.812272876539035460e-01,-3.936094895832360774e-02,3.336026493241350810e-02,4.332733814855718735e-02,-2.062619883733957798e-02,-4.339311648956534900e-02,-2.030419905814181136e-01,-3.222455999576742669e-02,-9.977111186177573671e-03,-1.910660250474345220e-02,1.841329203999706506e-03,-1.328487876175198090e-03,2.369342214323878065e-03,1.252609973866058990e-03,2.020345748270854780e-04,1.352869025694004163e-02,-7.681045576511839196e-03,-3.501376656549650638e-03,1.399069964601362074e-03,1.342519293431770119e-04,-2.540964640690944465e-04,-6.926910829633588923e-04,-2.027602222553933600e-04,-9.748134037785172873e-05,6.980338096242155732e-06,1.411204788894383083e-05,-1.051187223670103574e-04,2.886065533221427240e-04,-2.845083636370451113e-04,1.086787087456876595e-04,-7.342485440033907906e-04,-1.922943232489822407e-04,7.352698175483885629e-05,1.649957911190741422e-05,7.657151360099256898e-06,3.139529854187528279e-06,1.809886207615983567e-05,-1.607107420614761750e-07,-9.240020549972517011e-06,1.998169295004681434e-06,5.632823328820257824e-06,1.647802790129965222e-06,-5.296525012339278748e-06,1.914804820393051221e-06,-8.216319785599168757e-06,1.643615802036056672e-06,2.849596243945790031e-06,-4.040351402116032498e-06,2.429576051028031758e-06,-6.937725397070798605e-07,1.543105703427985476e-05,3.158127533653409813e-06,-2.411685345216248166e-06,-1.406760035006088261e-06,5.248384795444871465e-07,3.512396321257715837e-07,-7.090729016792640671e-08,-2.933320385617443904e-07,2.190959322665581022e-07,1.173035372517561292e-07,9.901974851525552346e-08,1.607436118655769519e-07,2.173950708252853081e-09,-1.571995544673299161e-08,3.321551559666569009e-08,1.173746872907416305e-07,8.609050036745280465e-08,-2.702864870807175635e-08,-8.244977789742535812e-08,9.180002294353201142e-08,-1.167058144430077604e-07,-1.265407322328937489e-07,7.895530139412354487e-09,-1.145334064028206804e-07,1.591474481470178670e-07,-2.676557527697687178e-08,1.273991343496427842e-08,-6.589164998349605895e-09
